codeCommune,nom,codePostal,longitude,latitude
129,courgeon,61400,0.616667,48.4833
433,saint-nicolas-des-bois-61,61250,0.016667,48.5
363,saint-aquilin-de-corbion,61380,0.516667,48.6333
269,menil-hubert-sur-orne,61430,-0.416667,48.85
348,reveillon-61,61400,0.566667,48.4833
379,saint-cyr-la-rosiere,61130,0.633333,48.3333
145,domfront-61,61700,-0.65,48.6
262,menil-ciboult,61800,-0.783333,48.7667
465,segrie-fontaine,61100,-0.416667,48.8167
394,saint-germain-de-la-coudre,61130,0.616667,48.2833
16,autheuil-61,61190,0.666667,48.5667
247,maletable,61290,0.7,48.5667
14,aunou-le-faucon,61200,0.033333,48.7333
169,flers-61,61100,-0.566667,48.75
385,saint-evroult-de-montfort,61230,0.316667,48.8
222,landisacq,61100,-0.65,48.75
438,saint-ouen-de-secherouvre,61560,0.483333,48.6
317,orgeres-61,61230,0.35,48.7667
189,giel-courteilles,61210,-0.196944,48.7645
227,lignou,61220,-0.35,48.6667
12,auguaise,61270,0.55,48.7
249,marcei,61570,0.05,48.6667
434,saint-nicolas-des-laitiers,61550,0.416667,48.8333
299,moussonvilliers,61190,0.8,48.6333
328,pin-au-haras,61310,0.15,48.7333
240,mace,61500,0.15,48.6333
313,notre-dame-du-rocher,61100,-0.4,48.8
273,menil-vin,61210,-0.316667,48.85
372,saint-ceneri-le-gerei,61250,-0.05,48.3833
149,echalou,61440,-0.5,48.7333
403,saint-hilaire-la-gerard,61500,0.0608333,48.6014
208,irai,61190,0.7,48.6667
304,neuilly-le-bisson,61250,0.233333,48.5
196,gue-de-la-chaîne,61130,0.516667,48.3667
93,chanu,61800,-0.683333,48.7333
306,neuville-pres-sees,61500,0.233333,48.65
268,menil-hubert-en-exmes,61230,0.233333,48.8167
64,brullemail,61390,0.333333,48.65
430,saint-maurice-sur-huisne,61110,0.7,48.45
463,sauvagere,61600,-0.416667,48.6333
192,godisson,61240,0.25,48.6833
494,trun,61160,0.033333,48.85
337,preaux-du-perche,61340,0.703333,48.33
281,moncy,61800,-0.683333,48.8167
444,saint-philbert-sur-orne,61430,-0.4,48.8333
123,coulonces-61,61160,0.016667,48.8333
319,origny-le-roux,61130,0.416667,48.35
171,fontaine-les-bassets,61160,0.005,48.85
233,lonlay-le-tesson,61600,-0.35,48.6333
69,cahan,61430,-0.45,48.8667
133,courtomer-61,61390,0.366667,48.6333
221,landigou,61100,-0.466667,48.75
263,menil-erreux,61250,0.183333,48.5
353,ronfeugerai,61100,-0.466667,48.7833
151,ecorcei,61270,0.583333,48.7167
191,glos-la-ferriere,61550,0.6,48.85
215,laleu-61,61170,0.366667,48.55
272,menil-vicomte,61240,0.3,48.75
305,neuilly-sur-eure,61290,0.916667,48.5333
204,hermitiere,61260,0.65,48.2833
190,ginai,61310,0.217222,48.7473
174,foret-auvray,61210,-0.333333,48.8167
140,crulai,61300,0.666667,48.7
408,sainte-honorine-la-guillaume,61210,-0.383333,48.7833
25,baroche-sous-luce,61330,-0.583333,48.5333
19,avernes-sous-exmes,61310,0.216667,48.8
391,saint-georges-des-groseillers,61100,-0.573333,48.7703
504,villebadin,61310,0.166667,48.7833
366,saint-aubin-de-bonneval,61470,0.383333,48.9333
224,larre-61,61250,0.166667,48.5
291,montreuil-la-cambe,61160,0.033333,48.8833
57,bourg-saint-leonard,61310,0.105278,48.7603
9,aubry-en-exmes,61160,0.083333,48.8
167,ferte-frenel,61550,0.5,48.8333
352,ronai,61160,-0.133333,48.8167
440,saint-ouen-sur-iton,61300,0.7,48.7333
324,passais,61350,-0.7575,48.5187
186,geneslay,61140,-0.483333,48.5167
178,fresnaie-fayel,61230,0.233333,48.8333
13,aunay-les-bois,61500,0.3,48.55
502,vidai,61360,0.383333,48.45
100,chapelle-viel,61270,0.616667,48.7
274,menus,61290,0.933333,48.5167
454,sainte-scolasse-sur-sarthe,61170,0.4,48.5833
158,faverolles-61,61600,-0.3,48.6667
163,ferriere-aux-etangs,61450,-0.533333,48.6667
468,sentilly,61150,-0.116667,48.7667
31,beauchene-61,61800,-0.716667,48.6833
496,urou-et-crennes,61200,0.016667,48.75
28,bazoches-au-houlme,61210,-0.233333,48.8167
474,silly-en-gouffern,61310,0.0694444,48.755
130,courgeoût,61560,0.483333,48.5
124,coulonche,61220,-0.45,48.65
383,saint-didier-sous-ecouves,61320,-0.033333,48.55
369,saint-bomer-les-forges,61700,-0.65,48.65
431,saint-michel-des-andaines,61600,-0.416667,48.5833
338,prepotin,61190,0.583333,48.6167
416,saint-leonard-des-parcs,61390,0.283333,48.65
339,putanges-pont-ecrepin,61210,-0.25,48.7667
95,chapelle-biche,61100,-0.633333,48.7167
376,saint-clair-de-halouze,61490,-0.633333,48.6833
455,saint-simeon-61,61350,-0.75,48.4667
128,courcerault,61340,0.666667,48.4333
62,brieux,61160,-0.083333,48.8333
323,pas-saint-l-homer,61290,0.933333,48.5
453,saint-sauveur-de-carrouges,61320,-0.116667,48.5833
259,menil-berard,61270,0.516667,48.7
349,ri,61210,-0.133333,48.8
362,saint-andre-de-messei,61440,-0.516667,48.7
461,sap-andre,61230,0.383333,48.8333
75,ceauce,61330,-0.616667,48.5
20,avoine-61,61150,-0.1,48.6667
388,saint-fulgent-des-ormes,61130,0.45,48.3167
326,perrou,61700,-0.55,48.5833
417,saint-loyer-des-champs,61570,0.016667,48.7
213,lalacelle,61320,-0.15,48.4667
393,saint-germain-de-clairefeuille,61240,0.233333,48.7167
492,tremont-61,61390,0.266667,48.6
360,saint-agnan-sur-sarthe,61170,0.433333,48.6167
197,gueprei,61160,-0.00833333,48.8333
356,rouge-61,61260,0.716667,48.2833
295,motte-fouquet,61600,-0.283333,48.5667
282,monnai,61470,0.4,48.8833
384,saint-ellier-les-bois,61320,-0.1,48.5167
92,chandai,61300,0.75,48.75
68,bursard,61500,0.216667,48.55
432,saint-michel-tuboeuf,61300,0.688889,48.7523
346,renouard,61120,0.1,48.9
345,remalard,61110,0.783333,48.4333
176,francheville-61,61570,-0.0563889,48.6364
424,saint-martin-des-landes,61320,-0.133333,48.55
322,parfondeval-61,61400,0.5,48.4833
300,moutiers-au-perche,61110,0.85,48.4833
443,saint-paul-61,61100,-0.633333,48.75
67,bures-61,61170,0.4,48.5667
106,chenedouit,61210,-0.333333,48.7667
179,fresnaye-au-sauvage,61210,-0.25,48.7333
148,durcet,61100,-0.433333,48.75
318,origny-le-butin,61130,0.466667,48.3667
395,saint-germain-des-grois,61110,0.833333,48.4
232,lonlay-l-abbaye,61700,-0.716667,48.65
381,saint-denis-sur-huisne,61400,0.55,48.4667
99,chapelle-souef,61130,0.6,48.3167
54,bosc-renoult,61470,0.316667,48.9167
116,conde-sur-huisne,61110,0.866667,48.3833
354,rotours,61210,-0.25,48.7833
508,vimoutiers,61120,0.2,48.9167
478,taillebois,61100,-0.433333,48.8
41,bellou-le-trichard,61130,0.55,48.2833
162,ferriere-au-doyen,61380,0.5,48.6667
201,haute-chapelle,61700,-0.666667,48.6
357,rouperroux,61320,-0.083333,48.55
347,resenlieu,61230,0.283333,48.8
188,genevraie,61240,0.316667,48.6833
6,argentan,61200,-0.016667,48.75
284,montchevrel,61170,0.35,48.5667
487,torchamp,61330,-0.7,48.55
286,montgaudry,61360,0.4,48.4
486,tinchebray,61800,-0.733333,48.7667
350,roche-mabile,61420,-0.05,48.4833
445,saint-pierre-d-entremont-61,61800,-0.65,48.8167
392,saint-germain-d-aunay,61470,0.383333,48.9167
414,saint-langis-les-mortagne,61400,0.533333,48.5167
314,occagnes,61200,-0.066667,48.7833
489,tourailles-61,61100,-0.4,48.75
125,coulonges-les-sablons,61110,0.9,48.4
15,aunou-sur-orne,61500,0.233333,48.6167
157,exmes,61310,0.183333,48.7667
293,mortagne-au-perche,61400,0.55,48.5167
234,lonrai,61250,0.033333,48.4667
34,beaulieu-61,61190,0.741667,48.6833
126,coulonges-sur-sarthe,61170,0.4,48.5333
219,lande-saint-simeon,61100,-0.433333,48.8167
509,vingt-hanaps,61250,0.133333,48.5167
267,menil-hermei,61210,-0.316667,48.8333
228,livaie,61420,-0.033333,48.5167
111,colombiers-61,61250,0.05,48.4667
505,villedieu-les-bailleul,61160,0.016667,48.8167
253,marmouille,61240,0.2,48.6667
290,montreuil-au-houlme,61210,-0.266667,48.6833
141,cuissai,61250,0.016667,48.4667
181,gace,61230,0.3,48.8
459,saires-la-verrerie,61220,-0.5,48.6833
407,sainte-honorine-la-chardonne,61430,-0.483333,48.8167
87,champeaux-sur-sarthe,61560,0.433333,48.5833
462,sarceaux,61200,-0.05,48.7167
377,saint-cornier-des-landes,61800,-0.716667,48.7167
264,menil-froger,61240,0.266667,48.7333
503,vieux-pont,61150,-0.144722,48.6506
397,saint-germain-du-corbeis,61000,0.066667,48.4167
400,saint-gervais-du-perron,61500,0.15,48.5333
82,chalange,61390,0.316667,48.6
173,fontenai-sur-orne,61200,-0.066667,48.7167
127,courbe,61150,-0.183333,48.75
452,saint-roch-sur-egrenne,61350,-0.75,48.5833
466,selle-la-forge,61100,-0.55,48.7333
231,longuenoe,61320,-0.083333,48.5167
371,saint-brice-sous-ranes,61150,-0.2,48.6833
301,neauphe-sous-essai,61500,0.2,48.5667
104,chaux-61,61600,-0.25,48.6167
185,gemages,61130,0.616667,48.3
91,champsecret,61700,-0.55,48.6167
308,neuvy-au-houlme,61210,-0.2,48.8167
404,saint-hilaire-le-chatel,61400,0.533333,48.55
66,bure-61,61170,0.416667,48.5167
401,saint-gilles-des-marais,61700,-0.683333,48.5833
365,saint-aubin-d-appenai,61170,0.333333,48.5333
220,lande-sur-eure,61290,0.866667,48.55
202,hauterive-61,61250,0.2,48.4833
285,montgaroult,61150,-0.133333,48.75
380,saint-denis-de-villenette,61330,-0.533333,48.5167
203,heloup,61250,0.033333,48.4
136,couvains-61,61550,0.558333,48.8583
447,saint-pierre-du-regard,61790,-0.55,48.85
500,ventrouze,61190,0.7,48.6167
488,touquettes,61550,0.416667,48.8
266,menil-guyon,61170,0.283333,48.5833
225,ligneres,61240,0.316667,48.7333
160,feings-61,61400,0.633333,48.55
122,coulmer,61230,0.3,48.7667
320,orville-61,61120,0.266667,48.8833
137,cramenil,61220,-0.383333,48.75
207,ige-61,61130,0.516667,48.3167
161,fel-61,61160,0.116667,48.8
420,sainte-marie-la-robert,61320,-0.166667,48.6167
442,saint-patrice-du-desert,61600,-0.3,48.5333
271,menil-scelleur,61320,-0.116667,48.6167
458,saint-victor-de-reno,61290,0.7,48.5
83,chambois,61160,0.116667,48.8
102,chatellier-61,61450,-0.583333,48.6833
289,mont-ormel,61160,0.15,48.8333
506,villers-en-ouche,61550,0.466667,48.8667
252,mardilly,61230,0.283333,48.8333
23,bailleul-61,61160,-0.0197222,48.8
359,saint-agnan-sur-erre,61340,0.733333,48.3167
303,necy,61160,-0.116667,48.8333
38,belleme,61130,0.566667,48.3667
340,rabodanges,61210,-0.283333,48.8
298,moulins-sur-orne,61200,-0.066667,48.7667
423,saint-martin-d-ecublei,61300,0.683333,48.7833
117,conde-sur-sarthe,61250,0.033333,48.4333
74,carrouges,61320,-0.15,48.5667
1,alencon,61000,0.083333,48.4333
80,chahains,61320,-0.116667,48.5667
277,mesniere,61560,0.433056,48.5239
460,sap,61470,0.333333,48.9
243,magny-le-desert,61600,-0.333333,48.5833
211,juvigny-sous-andaine,61140,-0.516667,48.55
507,villiers-sous-mortagne,61400,0.6,48.5333
72,canapville-61,61120,0.266667,48.95
216,lande-de-goult,61320,-0.05,48.5833
101,chateau-d-almeneches,61570,0.116667,48.6833
24,banvou,61450,-0.55,48.6667
446,saint-pierre-des-loges,61370,0.466667,48.75
238,louvieres-en-auge,61160,0.033333,48.8667
355,rouelle,61700,-0.716667,48.6
480,tanville,61500,0.00805556,48.5667
418,saint-mard-de-reno,61400,0.633333,48.5167
307,neuville-sur-touques,61120,0.283333,48.85
251,marchemaisons,61170,0.3,48.5167
131,courmenil,61310,0.233333,48.7833
260,menil-de-briouze,61220,-0.4,48.6667
411,saint-jouin-de-blavou,61360,0.466667,48.45
325,perriere-61,61360,0.433333,48.3833
103,chaumont-61,61230,0.333333,48.8333
510,vitrai-sous-laigle,61300,0.709722,48.7162
386,saint-evroult-notre-dame-du-bois,61550,0.466667,48.8
182,gandelain,61420,-0.083333,48.4833
60,brethel,61270,0.533333,48.7167
476,sure,61360,0.4,48.3667
491,tourouvre,61190,0.666667,48.5833
156,essay,61500,0.25,48.55
327,pervencheres,61360,0.433333,48.4333
109,clairefougere,61800,-0.7,48.8
155,epinay-le-comte,61350,-0.816667,48.4667
73,carneille,61100,-0.45,48.7833
3,anceins,61550,0.501389,48.8639
48,boece,61560,0.466667,48.5167
364,saint-aubert-sur-orne,61210,-0.333333,48.7833
426,saint-martin-du-vieux-belleme,61130,0.543056,48.3814
292,montsecret,61800,-0.675,48.8
309,noce,61340,0.7,48.3667
4,antoigny,61410,-0.366667,48.5167
398,saint-germain-le-vieux,61390,0.316667,48.6167
120,coudehard,61160,0.133333,48.85
195,grais,61600,-0.333333,48.6333
342,rai,61270,0.581111,48.7503
280,monceaux-au-perche,61290,0.704722,48.4856
422,aspres,61270,0.601111,48.6903
470,serans-61,61150,-0.15,48.7167
358,sai,61200,0.0255556,48.7439
245,maison-maugis,61110,0.7,48.45
114,commeaux,61200,-0.116667,48.7833
76,cercueil,61500,0.016667,48.6
441,saint-ouen-sur-maire,61150,-0.183333,48.7
118,corbon-61,61400,0.625,48.45
147,dorceau,61110,0.8,48.4167
214,aigle,61300,0.633333,48.75
45,bivilliers,61190,0.616667,48.5833
112,colonard-corubert,61340,0.65,48.4167
89,champosoult,61120,0.166667,48.8667
415,saint-leger-sur-sarthe,61170,0.333333,48.5
98,chapelle-pres-sees,61500,0.15,48.5667
498,vaunoise,61130,0.483333,48.35
142,dame-marie-61,61130,0.616667,48.35
467,semalle,61250,0.15,48.4667
246,male,61260,0.733333,48.2667
18,avernes-saint-gourgon,61470,0.333333,48.9333
44,berjou,61430,-0.483333,48.85
150,echauffour,61370,0.383333,48.7333
258,mele-sur-sarthe,61170,0.35,48.5167
212,juvigny-sur-orne,61200,0.016667,48.7333
439,saint-ouen-le-brisoult,61410,-0.333333,48.5167
511,vrigny-61,61570,-0.016667,48.6667
154,eperrais,61400,0.55,48.4167
237,louge-sur-maire,61150,-0.233333,48.7
236,louce,61150,-0.1,48.7
390,saint-georges-d-annebecq,61600,-0.266667,48.6333
302,neauphe-sur-dive,61160,0.0958333,48.8489
108,cisai-saint-aubin,61230,0.35,48.7833
279,mieuxce,61250,0.016667,48.4
396,saint-germain-de-martigny,61560,0.466667,48.5833
378,sainte-croix-sur-orne,61210,-0.283333,48.7833
56,bouillon-61,61500,0.1,48.5667
152,ecorches,61160,0.1,48.8667
168,ferte-mace,61600,-0.366667,48.6
310,nonant-le-pin,61240,0.216667,48.7
448,saint-pierre-la-bruyere,61340,0.8,48.3667
399,saint-gervais-des-sablons,61160,0.083333,48.9
105,chemilli,61360,0.45,48.3667
283,montabard,61160,-0.083333,48.8167
88,champ-haut,61240,0.316667,48.7167
493,trinite-des-laitiers,61230,0.383333,48.8
481,tellieres-le-plessis,61390,0.4,48.6333
316,ommoy,61160,-0.016667,48.85
5,appenai-sous-belleme,61130,0.566667,48.35
153,ecouche,61150,-0.133333,48.7167
483,bagnoles-de-l-orne,61140,-0.433333,48.5667
241,madeleine-bouvet,61110,0.9,48.4667
501,verrieres-61,61110,0.766667,48.3833
113,comblot,61400,0.6,48.4667
77,cerise,61000,0.133333,48.45
79,ceton,61260,0.75,48.225
71,camembert,61120,0.166667,48.9
37,bellavilliers,61360,0.5,48.4167
265,menil-gondouin,61210,-0.283333,48.75
42,bellou-sur-huisne,61110,0.766667,48.4167
419,sainte-marguerite-de-carrouges,61320,-0.15,48.5833
86,champeaux-61,61120,0.133333,48.9
278,messei,61440,-0.536944,48.7117
94,chapelle-au-moine,61100,-0.583333,48.7
180,fresnay-le-samson,61120,0.216667,48.8833
370,saint-brice-61,61700,-0.641667,48.5583
368,saint-aubin-des-grois,61340,0.65,48.35
485,ticheville,61120,0.266667,48.9
27,batilly-61,61150,-0.2,48.7167
351,roiville,61120,0.233333,48.8833
193,gonfriere,61550,0.466667,48.8167
449,saint-pierre-la-riviere,61310,0.2,48.8167
226,lignerolles-61,61190,0.583333,48.5833
270,menil-jean,61210,-0.233333,48.7333
218,lande-patry,61100,-0.6,48.7667
17,authieux-du-puits,61240,0.333333,48.7167
210,joue-du-plain,61150,-0.133333,48.6833
63,briouze,61220,-0.366667,48.7
343,randonnai,61190,0.683333,48.65
187,genettes,61270,0.566667,48.6667
297,moulins-la-marche,61380,0.483333,48.65
230,longny-au-perche,61290,0.75,48.5333
194,goulet,61150,-0.1,48.7333
175,forges-61,61250,0.116667,48.5
497,valframbert,61250,0.116667,48.4667
49,boissei-la-lande,61570,0.066667,48.6833
513,yvrandes,61800,-0.75,48.7167
59,bresolettes,61190,0.633333,48.6333
344,ranes,61150,-0.216667,48.65
559,marquion,62860,3.08333,50.2167
316,estree-wamin,62810,2.4,50.2833
203,campagne-les-guines,62340,1.9,50.8333
147,boiry-sainte-rictrude,62175,2.75,50.2
508,lieres,62190,2.41667,50.55
483,lacres,62830,1.75,50.6
861,vimy,62580,2.81667,50.3667
319,eterpigny-62,62156,2.98333,50.2667
447,hesdin,62140,2.03333,50.3667
725,royon,62990,2,50.4667
424,hendecourt-les-cagnicourt,62182,2.95,50.2167
266,denier,62810,2.45,50.2833
111,berlencourt-le-cauroy,62810,2.43333,50.2833
355,fresnes-les-montauban,62490,2.93111,50.3331
236,contes-62,62990,1.96667,50.4
547,marant,62170,1.83333,50.4667
592,moringhem,62910,2.13333,50.7667
868,wail,62770,2.13333,50.3333
2,ablainzevelle,62116,2.73333,50.15
839,vaulx-vraucourt,62159,2.91667,50.1333
326,favreuil,62450,2.85,50.1167
616,noeux-les-auxi,62390,2.18333,50.2333
800,souastre,62111,2.56667,50.15
298,epinoy,62860,3.1625,50.23
632,oblinghem,62920,2.6,50.55
279,duisans,62161,2.68333,50.3
715,rocquigny-62,62450,2.91667,50.05
801,souchez,62153,2.75,50.3833
375,gommecourt-62,62111,2.65,50.1333
396,guinecourt,62130,2.23333,50.35
840,velu,62124,2.96667,50.1
36,anvin,62134,2.25,50.45
889,wierre-effroy,62720,1.73333,50.7833
723,roussent,62870,1.78333,50.3667
376,gonnehem,62920,2.56667,50.5667
169,bouvelinghem,62380,2.03333,50.7333
183,buire-le-sec,62870,1.83333,50.3833
614,nielles-les-ardres,62610,2.01667,50.8333
560,marquise,62250,1.7,50.8167
322,famechon-62,62760,2.46667,50.1333
213,carency,62144,2.7,50.3833
43,attaques,62730,1.93333,50.9
100,beaurainville,62990,1.9,50.4167
414,haucourt-62,62156,2.95,50.25
94,beaumerie-saint-martin,62170,1.8,50.45
761,saint-martin-sur-cojeul,62128,2.8425,50.2317
18,aix-en-issart,62170,1.85,50.4833
272,douchy-les-ayette,62116,2.71667,50.1667
270,divion,62460,2.5,50.4667
406,hamelincourt,62121,2.81667,50.1833
260,croix-en-ternois,62130,2.28167,50.3834
423,helfaut,62570,2.25,50.7
16,airon-saint-vaast,62180,1.66667,50.4333
130,bienvillers-au-bois,62111,2.61667,50.1667
892,willerval,62580,2.85,50.35
8,acquin-westbecourt,62380,2.08917,50.7276
558,marquay-62,62127,2.41667,50.3833
888,wierre-au-bois,62830,1.76667,50.65
740,sains-les-pernes,62550,2.35,50.4833
887,widehem,62630,1.66667,50.5833
609,neuville-saint-vaast,62580,2.76667,50.35
154,bonnieres-62,62270,2.25,50.25
770,saint-venant,62350,2.55,50.6167
51,auchy-les-mines,62138,2.78333,50.5167
495,ledinghem,62380,1.98333,50.65
310,essars,62400,2.66667,50.55
436,herlin-le-sec,62130,2.33333,50.35
10,affringues,62380,2.06667,50.6833
500,lespesses,62190,2.41667,50.5667
736,sailly-sur-la-lys,62840,2.76667,50.65
810,thelus,62580,2.8,50.35
666,pont-a-vendin,62880,2.88333,50.4667
897,wismes,62380,2.06667,50.65
386,grenay-62,62160,2.73333,50.45
102,becourt,62240,1.91667,50.6333
109,bergueneuse,62134,2.25,50.4667
864,vis-en-artois,62156,2.93333,50.25
479,labeuvriere,62122,2.56667,50.5167
530,lottinghen,62240,1.93333,50.6833
209,canlers,62310,2.15,50.4833
238,conteville-en-ternois,62130,2.32417,50.4325
745,saint-denoeux,62990,1.9,50.4667
900,witternesse,62120,2.36667,50.6167
570,mericourt-62,62680,2.86667,50.4
78,balinghem,62610,1.95,50.8667
240,corbehem,62112,3.05,50.3333
15,airon-notre-dame,62180,1.66667,50.4333
490,lattre-saint-quentin,62810,2.58333,50.2833
865,vitry-en-artois,62490,2.98333,50.3333
798,sombrin,62810,2.5,50.2333
648,parenty,62650,1.8,50.5833
673,queant,62860,2.98333,50.1833
367,gauchin-verloingt,62130,2.31667,50.3833
384,graincourt-les-havrincourt,62147,3.10945,50.1448
787,sempy,62170,1.86667,50.4833
601,nedonchel,62550,2.36667,50.5167
253,couturelle,62158,2.5,50.2
608,neuville-bourjonval,62124,3.02139,50.0684
161,bouquehault,62340,1.9,50.8167
189,bus,62124,2.96667,50.05
904,zouafques,62890,2.05,50.8167
116,bernieulles,62170,1.76667,50.55
784,saulty,62158,2.53056,50.2126
828,tramecourt,62310,2.15,50.4667
731,ruyaulcourt,62124,3.01667,50.0833
69,azincourt,62310,2.13333,50.4667
679,questrecques,62830,1.75,50.6667
120,beugin,62150,2.51667,50.45
494,lechelle-62,62124,2.98333,50.05
339,fleury-62,62134,2.25,50.4167
709,riencourt-les-cagnicourt,62182,2.95,50.2
541,maisoncelle,62310,2.14167,50.4417
403,hallines,62570,2.21667,50.7167
551,marenla,62990,1.86667,50.45
37,anzin-saint-aubin,62223,2.75,50.3167
288,ecques,62129,2.28333,50.6667
185,bullecourt,62128,2.91667,50.1833
163,bouret-sur-canche,62270,2.32417,50.2689
664,pommier,62111,2.6,50.1833
448,hesdin-l-abbe,62360,1.68333,50.6667
503,leubringhen,62250,1.71667,50.85
746,saint-etienne-au-mont,62360,1.61667,50.6667
192,cagnicourt,62182,3,50.2167
505,leulinghen-bernes,62250,1.71667,50.8333
302,ergny,62650,1.98333,50.5833
792,serques,62910,2.2,50.8
129,biefvillers-les-bapaume,62450,2.81667,50.1167
573,meurchin,62410,2.88333,50.5
434,herliere,62158,2.55,50.2167
77,bajus,62150,2.48333,50.4167
6,achiet-le-petit,62121,2.75,50.1167
7,acq,62144,2.65,50.35
150,boisjean,62170,1.7675,50.4064
202,campagne-les-boulonnais,62650,1.98333,50.6167
46,aubin-saint-vaast,62140,1.98333,50.4
296,enquin-sur-baillons,62650,1.83333,50.5667
362,frevillers,62127,2.51667,50.4
206,campigneulles-les-grandes,62170,1.71667,50.4333
670,preures,62650,1.86667,50.5667
692,rebergues,62850,1.96667,50.75
728,rumaucourt,62860,3.06667,50.25
903,zoteux,62650,1.88333,50.6167
618,nordausques,62890,2.08333,50.8167
200,cambrin,62149,2.73333,50.5
795,sibiville,62270,2.31667,50.3
195,calonne-sur-la-lys,62350,2.61667,50.6167
464,hulluch,62410,2.81667,50.4833
327,febvin-palfart,62960,2.31667,50.5333
459,houvin-houvigneul,62270,2.38333,50.3
562,matringhem,62310,2.16667,50.55
353,fremicourt,62450,2.9,50.1167
364,fruges,62310,2.13333,50.5167
168,bourthes,62650,1.93333,50.6
850,vieil-hesdin,62770,2.1,50.3667
103,behagnies,62121,2.83333,50.1333
241,cormont,62630,1.73333,50.5667
97,beaumetz-les-loges,62123,2.65,50.2333
275,douriez,62870,1.88333,50.3333
766,saint-omer-capelle,62162,2.1,50.9333
637,oignies,62590,2.98333,50.4667
368,gaudiempre,62760,2.53333,50.1833
843,verchin,62310,2.18333,50.4833
696,reclinghem,62560,2.18333,50.5667
66,avondance,62310,2.1,50.4833
847,verquigneul,62113,2.66667,50.5
453,hezecques,62310,2.18333,50.5333
57,audruicq,62370,2.08333,50.8833
878,warlus-62,62123,2.66667,50.2833
262,cuinchy,62149,2.75,50.5167
